name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
1546,2018,975000.0,5000,1,1,1,3
2237,2019,450000.0,3500,4,1,1,3
1579,2009,198000.0,91000,4,1,1,5
373,2017,495000.0,56000,1,1,1,3
2355,2013,830000.0,215000,1,1,1,3
1277,2012,800000.0,40000,1,1,1,3
1644,2010,300000.0,70000,1,1,1,7
1538,2013,300000.0,120000,1,1,1,5
1155,2003,200000.0,120000,1,1,1,5
493,2017,480000.0,30400,4,0,1,3
488,2017,840000.0,30646,4,0,1,3
826,2017,800000.0,15000,1,1,1,3
2478,2017,750000.0,50000,1,1,1,3
665,2017,254999.0,34000,4,1,1,3
1472,2016,725000.0,54000,1,1,1,5
1761,2016,1859000.0,40000,1,1,0,5
109,2012,145000.0,120000,4,1,1,3
2174,2018,750000.0,15000,4,1,1,3
2422,2017,655000.0,50000,1,1,0,3
395,2011,210000.0,84000,1,1,1,5
516,2011,450000.0,50000,4,1,1,3
770,2019,466000.0,25000,4,1,0,4
387,2018,624000.0,14681,1,0,1,3
371,2015,580000.0,52000,1,1,1,3
771,2019,430000.0,18500,4,1,1,3
2097,2012,155000.0,50000,1,1,1,3
211,2017,240000.0,35000,4,1,1,3
2306,2016,540000.0,15500,4,1,1,3
2091,2013,250000.0,120000,1,1,1,3
2118,2012,260000.0,60000,1,1,1,3
1174,2011,550000.0,80000,1,1,1,5
297,2014,550000.0,43011,4,0,1,3
1863,2015,600000.0,136000,1,1,1,3
382,2017,550000.0,15000,1,1,1,3
908,2008,250000.0,100000,4,1,1,5
1364,2005,125000.0,70000,4,1,1,4
2058,2010,200000.0,110000,1,1,1,3
1805,1999,150000.0,198000,1,1,1,5
2113,2010,290000.0,65000,4,1,1,3
1490,2002,95000.0,90000,4,1,1,7
1416,2018,889000.0,20000,1,1,1,3
2416,2016,400000.0,60000,4,1,1,3
1906,2018,390000.0,13120,4,1,1,3
1011,2017,1550000.0,87500,1,1,1,3
831,2014,600000.0,125000,1,1,1,3
687,2018,800000.0,25000,4,1,0,3
1481,2013,600000.0,120000,1,1,1,7
841,2015,795000.0,35000,4,1,1,3
970,2016,735000.0,25000,1,1,1,3
1957,2005,250000.0,120000,1,1,1,7
1894,2018,400000.0,25000,4,1,0,3
620,2005,130000.0,79000,1,1,1,5
1908,2015,600000.0,125000,1,1,1,3
1289,2014,395000.0,140000,1,1,1,3
536,2011,450000.0,110000,4,1,1,7
376,2018,700000.0,25000,4,1,1,3
608,2015,1000000.0,46000,1,1,1,3
765,2020,500000.0,1000,4,1,1,3
1309,2007,125000.0,60000,4,1,1,5
1911,2015,690000.0,80000,1,1,1,3
2030,2013,170000.0,110000,4,1,1,5
245,2010,275000.0,110000,1,1,1,7
2374,2007,500000.0,200000,1,1,1,7
2441,2013,950000.0,80000,1,1,1,5
1620,2019,802999.0,24000,1,1,1,3
1610,2013,470000.0,150000,1,1,1,3
1904,2015,300000.0,60000,4,1,1,3
1863,2014,600000.0,116000,1,1,1,3
390,2013,275000.0,104300,1,1,1,3
1099,2018,700000.0,30000,1,1,1,3
1780,2014,3250000.0,33000,1,1,0,3
2421,2020,800000.0,25000,1,1,1,3
19,2014,2200000.0,60000,1,1,0,3
854,2007,245000.0,121000,1,1,1,5
853,2010,310000.0,120000,1,1,1,5
854,2007,245000.0,120000,1,1,1,5
2470,2011,450000.0,110000,4,1,1,3
2442,2013,850000.0,84000,1,1,0,5
508,2004,325000.0,120000,4,1,0,7
1642,2013,409999.0,100000,1,1,1,7
2506,2018,5500000.0,50000,1,1,0,3
643,2015,1000000.0,73500,1,1,1,3
878,2016,590000.0,34000,1,1,1,5
1819,2019,1200000.0,23000,1,1,1,3
334,2008,175000.0,163000,1,1,1,7
137,2011,300000.0,119000,1,1,1,5
2400,2017,2175000.0,50000,1,1,0,3
564,2019,1110000.0,10500,1,1,1,3
1807,2000,150000.0,280000,1,1,1,5
2488,2013,325000.0,155000,1,1,1,5
334,2010,325000.0,163000,1,1,1,3
531,2008,280000.0,75000,4,1,1,3
1496,2008,160000.0,56000,4,1,1,7
549,2016,765000.0,80000,1,1,1,3
546,2014,640000.0,120000,1,1,1,5
2036,2007,65000.0,120000,1,1,1,7
1951,2007,195000.0,175000,1,1,1,5
1334,2017,295000.0,15000,4,1,1,3
1620,2012,625000.0,100000,1,1,1,5
1699,2009,160000.0,80000,4,1,1,5
1395,2015,330000.0,84000,4,1,1,5
397,2010,180000.0,50000,4,1,1,5
249,2003,70000.0,50000,4,1,1,5
1521,2012,150000.0,35000,4,1,1,5
901,2011,300000.0,30000,4,1,1,3
920,2018,730000.0,2388,4,1,1,3
1674,2017,650000.0,16200,1,1,1,3
1331,2019,330000.0,10000,0,1,1,5
1357,2019,366000.0,15000,4,1,1,3
870,2019,1149000.0,5000,4,1,1,3
193,2016,150000.0,42000,4,1,1,3
779,2013,187000.0,120000,4,1,1,5
2187,2011,425000.0,60000,1,1,1,5
1320,2012,150000.0,76000,4,1,1,3
265,2018,620000.0,15000,4,1,1,3
1956,2007,250000.0,100000,1,1,1,5
834,2012,475000.0,83000,4,1,0,3
119,2016,750000.0,67600,1,1,0,3
1814,2015,1250000.0,160000,1,1,1,5
665,2014,250000.0,80000,4,1,1,5
481,2013,445000.0,100000,1,1,1,3
2438,2010,400000.0,100000,1,1,1,3
932,2010,350000.0,90000,1,1,1,5
1991,2012,295000.0,140000,1,1,1,3
1614,2018,600000.0,25000,4,1,1,3
2387,2018,1650000.0,20000,1,1,1,3
1308,2012,100000.0,30000,4,1,1,3
265,2018,690000.0,13000,4,1,1,3
919,2018,710000.0,42000,4,1,1,3
659,2018,350000.0,10000,4,1,1,5
1348,2012,220000.0,13000,4,1,1,3
1926,2019,700000.0,6500,4,1,1,3
672,2013,198000.0,49500,4,1,1,5
934,2011,350000.0,50000,1,1,1,3
1369,2016,650000.0,35000,4,1,1,5
1246,2015,380000.0,120000,1,1,1,5
2269,2014,360000.0,50000,4,1,1,5
1983,2012,385000.0,116000,4,1,1,3
831,2012,590000.0,110000,1,1,1,5
1273,2013,750000.0,70000,1,1,1,5
226,2011,254999.0,100000,1,1,1,7
741,2015,499000.0,20000,4,1,1,3
1596,2018,730000.0,60000,1,1,0,3
595,2016,650000.0,30000,1,1,1,5
1916,2012,220000.0,75000,1,1,1,3
1580,2006,229999.0,110000,4,1,1,7
1579,2006,215000.0,90000,4,1,1,4
629,2004,110000.0,120000,4,1,1,4
2058,2009,152000.0,48000,1,1,1,5
1516,2020,600000.0,5000,4,1,0,3
176,2016,620000.0,120000,1,1,1,3
2403,2018,780000.0,116000,1,1,1,3
896,2018,575000.0,15000,4,1,0,3
1546,2018,975000.0,5000,1,1,1,3
2237,2019,450000.0,3500,4,1,1,3
371,2015,480000.0,80000,1,1,1,3
1530,2008,110000.0,48676,4,1,1,3
795,2006,105000.0,60000,4,1,1,7
62,2018,5830000.0,30000,1,1,0,3
924,2014,415000.0,72000,4,0,1,3
1655,2015,475000.0,51000,4,0,1,3
1515,2017,525000.0,29000,4,0,1,3
1716,2015,365000.0,28000,4,0,1,3
1643,2011,375000.0,97000,1,0,1,3
1610,2018,765000.0,59000,1,0,1,3
1610,2019,770000.0,27000,1,1,1,3
1904,2018,350000.0,30000,4,1,1,3
1149,2015,875000.0,70000,1,1,1,3
1277,2014,780000.0,69000,1,0,1,3
1548,2018,990000.0,15000,1,1,1,3
1610,2019,800000.0,35700,1,0,1,3
829,2012,350000.0,120000,1,1,1,7
2462,2013,325000.0,120000,1,1,1,3
2462,2013,360000.0,80000,1,1,1,3
1348,2010,148000.0,120000,4,1,1,3
1376,2017,670000.0,36000,1,1,1,3
2319,2014,430999.0,120000,1,1,1,3
1525,2017,260000.0,9000,4,1,1,3
2147,2012,70000.0,50000,4,1,1,5
1899,2019,300000.0,35000,4,1,1,3
1294,2011,150000.0,130000,1,1,1,5
394,2010,260000.0,70000,1,1,1,3
2174,2018,700000.0,35000,4,1,1,3
2471,2012,415000.0,80000,4,1,1,3
1661,2008,260000.0,120000,1,1,1,5
2140,2011,70000.0,80000,4,1,1,3
2318,2015,515000.0,30000,4,1,1,3
828,2016,803999.0,60000,1,1,1,3
1956,2007,275000.0,200000,1,1,1,5
285,2017,934000.0,101000,1,1,1,3
332,2007,210000.0,110000,1,1,1,3
166,2011,650000.0,250000,1,1,1,5
118,2012,550000.0,74000,1,1,1,4
184,2010,285000.0,265000,1,1,1,4
591,2015,700000.0,22700,4,1,1,3
742,2016,525000.0,45000,4,1,1,3
1450,2011,250000.0,36000,4,1,1,5
1620,2015,575000.0,57000,1,1,1,5
2222,2018,540000.0,33000,1,1,1,3
1475,2012,560000.0,59000,4,1,1,3
2488,2012,380000.0,200000,1,1,1,3
398,2011,240000.0,80000,4,1,1,5
161,2012,300000.0,70000,3,1,1,3
214,2018,280000.0,50000,4,1,1,3
1538,2011,350000.0,118000,1,1,1,5
2078,2014,110000.0,250000,1,1,1,5
2182,2018,980000.0,20000,1,1,1,3
2182,2018,969999.0,21871,1,1,1,3
1112,2016,357000.0,120000,1,1,1,3
2079,2014,280000.0,100000,1,1,1,3
1053,2012,430000.0,50000,1,1,1,3
1643,2014,217000.0,50000,1,1,1,3
121,2016,525000.0,80000,1,1,1,3
2230,2018,500000.0,25000,4,1,1,3
1191,2019,1000000.0,60000,1,1,1,3
1340,2017,316000.0,25000,4,1,1,3
1344,2018,350000.0,50000,4,1,1,3
2183,2018,950000.0,14000,1,1,1,3
1308,2005,45000.0,55425,4,1,1,5
1050,2013,475000.0,76000,1,1,1,3
2332,2020,3200000.0,3000,1,1,0,3
1229,2016,600000.0,139000,1,1,1,3
2485,2014,430000.0,100000,4,1,1,3
642,2015,965000.0,60000,1,1,1,3
1974,2013,395000.0,35000,4,1,0,5
2196,2008,150000.0,120000,1,1,1,3
1481,2013,700000.0,37659,1,1,1,3
1538,2012,250000.0,89000,1,1,1,5
1481,2013,680000.0,37500,1,1,1,5
2229,2018,500000.0,5000,4,1,0,3
717,2013,420000.0,21000,4,1,1,3
1351,2017,290000.0,10000,4,1,1,5
1610,2017,750000.0,30000,1,1,1,3
1452,2015,300000.0,19800,4,1,1,3
1538,2011,250000.0,90000,1,1,1,7
497,2014,335000.0,33033,4,0,1,3
725,2015,465000.0,63063,4,0,0,3
1708,2007,100000.0,70000,4,1,1,5
1698,2007,100000.0,80000,4,1,1,5
1473,2013,550000.0,120000,1,1,1,7
1612,2012,341000.0,120000,1,1,1,3
715,2017,600000.0,50000,1,1,1,3
163,2008,75527.0,80000,4,1,1,3
2097,2014,215000.0,100000,1,1,1,5
1439,2017,650000.0,60000,1,1,1,3
1861,2017,900000.0,50000,1,1,1,3
984,2014,500000.0,17000,4,1,1,3
1375,2017,550000.0,46000,4,1,1,3
1646,2015,475000.0,60000,1,1,1,3
1696,2006,65000.0,198000,4,1,1,5
878,2015,425000.0,60000,1,1,1,3
2291,2012,476999.0,90000,1,1,1,4
158,2011,150000.0,40000,4,1,1,5
1362,2010,190000.0,80000,4,1,1,3
1359,2003,100000.0,164000,4,1,1,7
1079,2011,400000.0,70000,1,1,1,5
507,2016,1350000.0,74000,4,0,0,3
1028,2019,5150000.0,20000,4,0,0,3
996,2017,3200000.0,45000,1,0,0,3
1013,2017,4100000.0,17000,4,1,0,3
1238,2018,900000.0,12000,1,0,1,3
2273,2016,2000000.0,68089,4,2,0,3
604,2016,550000.0,56494,4,2,1,3
2375,2013,750000.0,79328,1,2,1,5
474,2019,779000.0,7032,4,2,0,3
56,2018,4000000.0,10000,1,0,0,3
1778,2019,5200000.0,17000,4,0,0,3
1023,2019,4500000.0,21000,1,0,0,3
2018,2017,969999.0,26500,1,0,1,3
1803,2017,6000000.0,37000,1,0,0,3
719,2016,475000.0,45629,4,2,0,3
815,2019,1125000.0,3500,4,0,0,3
511,2017,1650000.0,52000,4,0,0,3
1075,2019,740000.0,35000,1,1,1,3
1101,2018,400000.0,15000,4,1,1,3
1709,2018,430000.0,14000,4,1,1,3
1255,2019,1132000.0,20000,4,1,1,3
1701,2017,352000.0,68850,4,0,1,3
2225,2016,252999.0,45775,4,0,1,3
159,2012,80000.0,70000,4,1,1,5
1700,2015,313000.0,68203,4,0,1,3
741,2014,380000.0,30000,4,1,1,5
1902,2018,350000.0,25000,4,1,1,3
1870,2016,600000.0,90000,1,1,1,5
2119,2011,88000.0,97343,1,0,1,3
1520,2008,160000.0,70000,4,1,1,4
1524,2008,125000.0,70000,4,1,1,4
912,2014,290000.0,31000,4,1,1,3
1187,2014,650000.0,70000,1,1,1,3
1454,2015,380000.0,20000,0,1,1,3
662,2014,180000.0,62000,4,1,1,3
1308,2008,75000.0,29000,4,1,1,3
2187,2012,132000.0,82507,1,0,1,3
108,2010,110000.0,60000,4,1,1,5
1354,2018,390000.0,10000,4,1,1,3
966,2015,550000.0,70000,4,1,1,3
784,2004,70000.0,70000,4,1,1,5
1310,2008,70000.0,59400,4,1,1,4
665,2013,275000.0,20000,4,1,1,3
1564,2009,250000.0,125876,4,1,1,5
2211,2011,250000.0,90000,1,1,1,5
991,2017,1250000.0,56800,1,1,1,3
11,2014,1500000.0,60000,1,1,0,3
2338,2014,1380000.0,150000,1,1,1,3
814,2019,1150000.0,2286,4,2,0,3
1585,2018,655000.0,15732,4,0,0,3
1240,2019,890000.0,13000,1,0,1,3
1511,2018,525000.0,33000,4,0,1,3
908,2014,300000.0,100000,4,1,1,3
43,2017,2950000.0,39000,1,0,0,3
54,2019,5200000.0,10000,1,0,0,3
559,2018,925000.0,28900,4,0,1,3
522,2017,675000.0,49523,4,0,1,3
1676,2018,745000.0,48000,1,0,1,3
1679,2018,835000.0,17000,1,0,1,3
2453,2019,695000.0,36800,1,0,1,3
1675,2018,725000.0,36521,1,0,1,3
1615,2017,620000.0,90000,4,1,1,3
1734,1998,58000.0,80000,4,1,1,7
1277,2011,475000.0,108000,1,0,1,3
1872,2015,484999.0,75000,1,0,1,3
1442,2015,610000.0,33000,4,1,1,3
643,2015,1000000.0,50000,1,1,1,3
1899,2019,300000.0,35000,4,1,1,3
653,2018,1405000.0,15000,4,1,1,3
1425,2018,650000.0,22000,4,1,1,5
642,2015,850000.0,108000,1,1,1,3
34,2014,1850000.0,76131,1,1,0,3
905,2012,267000.0,40000,4,1,1,3
672,2013,215000.0,47000,4,1,1,5
2020,2017,1282000.0,45000,1,1,1,3
1332,2017,282000.0,15000,4,1,1,3
2371,2012,610000.0,90000,1,1,1,3
1236,2018,900000.0,35000,1,1,1,3
1147,2015,800000.0,70000,1,1,1,3
967,2013,380000.0,110000,1,1,1,5
1174,2012,450000.0,120000,1,1,1,5
1904,2017,350000.0,35000,4,1,1,5
2248,2018,400000.0,22000,4,1,1,3
1727,2017,400000.0,70000,4,1,1,3
143,2013,246000.0,56000,1,0,1,3
2089,2014,221000.0,65000,1,0,1,3
316,2013,700000.0,62000,1,0,1,3
2339,2016,1750000.0,52000,1,0,0,3
883,2017,550000.0,49000,1,0,1,3
1434,2015,550000.0,50000,1,0,1,5
1642,2013,375000.0,65000,1,0,1,3
875,2015,391000.0,55000,1,0,1,3
1761,2015,2051000.0,35000,1,0,0,5
2009,2014,525000.0,78000,1,0,1,5
853,2007,212000.0,58000,1,0,1,5
105,2011,221000.0,56000,1,0,1,5
245,2010,265000.0,61000,1,0,1,5
1921,2013,399000.0,61000,1,0,1,5
707,2008,175000.0,61000,1,0,1,5
2487,2011,365000.0,65000,1,0,1,5
1841,2015,499000.0,61000,1,0,1,5
1789,2014,2575000.0,70000,1,1,0,3
156,2009,145000.0,30000,4,1,1,3
2059,2011,200000.0,200000,1,1,1,5
28,2014,1200000.0,230000,1,1,0,3
660,2016,280000.0,100000,4,1,1,3
1203,2011,450000.0,95000,1,1,0,5
530,2006,150000.0,140000,4,1,1,7
611,2017,600000.0,70000,4,1,1,3
1906,2016,275000.0,60000,4,1,1,3
2128,2010,110000.0,88000,1,1,1,3
1282,2012,500000.0,200000,1,1,1,4
1282,2012,700000.0,60000,1,1,1,5
42,2012,900000.0,155000,1,1,0,5
1715,2005,150000.0,80000,4,1,1,5
1840,2013,275000.0,80000,4,1,1,7
1642,2014,455000.0,40000,1,1,1,3
644,2015,900000.0,50000,1,1,1,3
1643,2014,455000.0,40000,1,1,1,3
551,2017,650000.0,47000,1,1,1,5
2424,2017,650000.0,49060,1,1,1,3
966,2015,600000.0,60000,4,1,1,3
1334,2013,235000.0,18000,4,1,1,3
301,2018,800000.0,37161,1,0,1,3
643,2016,1050000.0,80000,1,1,1,3
2144,2012,45000.0,28000,4,1,1,5
834,2013,450000.0,100000,4,1,0,5
2454,2014,391000.0,120000,1,1,1,5
128,2013,380000.0,70000,1,1,1,5
1708,2010,170000.0,90000,4,1,1,5
2211,2011,250000.0,90000,1,1,1,5
2395,2011,800000.0,60000,1,1,1,3
2338,2014,1380000.0,150000,1,1,1,3
1238,2014,700000.0,24000,1,1,1,3
610,2016,450000.0,100000,1,1,1,5
1105,2018,650000.0,6000,4,1,1,3
1281,2013,950000.0,49700,1,1,1,3
2347,2007,626000.0,80000,1,1,1,5
2407,2000,200000.0,100000,1,1,1,3
1593,2019,600000.0,10000,4,1,0,3
1906,2019,290000.0,21000,4,1,1,3
1348,2013,215000.0,25000,4,1,1,3
1906,2016,250000.0,22000,4,1,1,3
1472,2017,750000.0,50000,1,1,1,3
1354,2016,250000.0,20000,4,1,1,5
490,2017,950000.0,15000,4,1,0,3
382,2018,793000.0,30000,1,1,1,3
643,2015,750000.0,74000,1,1,1,3
602,2017,725000.0,6550,4,1,0,3
734,2016,480000.0,30000,1,1,1,3
995,2017,2711000.0,9000,1,0,0,3
1028,2019,5150000.0,20000,4,0,0,3
996,2017,3200000.0,45000,1,0,0,3
2188,2015,503000.0,110000,1,1,1,3
2502,2019,3800000.0,20000,1,1,0,3
2273,2016,2000000.0,68089,4,2,0,3
1700,2013,225000.0,58343,4,2,1,3
1370,2018,740000.0,38817,1,0,1,3
2375,2013,750000.0,79328,1,2,1,5
1582,2019,650000.0,5621,4,2,0,3
2325,2017,625000.0,25538,4,2,1,3
715,2017,450000.0,56290,1,0,1,3
73,2019,5500000.0,8500,1,0,0,3
474,2019,779000.0,7032,4,2,0,3
1974,2016,645000.0,11000,4,0,0,3
2500,2018,2475000.0,2000,1,0,0,3
1610,2012,370000.0,68000,1,1,1,3
145,2014,300000.0,60175,4,1,1,3
664,2012,250000.0,25000,4,1,1,3
382,2017,700000.0,49957,1,0,1,3
367,2017,600000.0,43235,1,0,1,3
286,2018,925000.0,50699,1,0,1,3
955,2016,700000.0,111000,1,1,1,5
1380,2018,700000.0,48000,4,1,1,5
2206,2015,434999.0,80000,1,1,1,3
363,2017,400000.0,100000,4,1,1,3
1610,2015,600000.0,50000,1,1,1,3
2319,2014,320000.0,90000,1,1,1,7
2390,2016,1689999.0,120000,1,1,1,3
2495,2011,250000.0,140000,4,1,0,5
2253,2019,650000.0,20000,4,1,1,3
2283,2009,340000.0,82000,4,1,1,5
7,2008,200000.0,80000,1,1,1,7
1681,2017,869999.0,40000,1,1,1,3
1472,2017,795000.0,120000,1,1,1,3
1681,2017,869999.0,60000,1,1,1,3
1534,2010,200000.0,70000,1,1,1,5
828,2017,800000.0,45500,1,1,1,5
2377,2014,1100000.0,120000,1,1,1,3
1362,2008,114999.0,100000,4,1,1,5
1473,2013,500000.0,92000,1,1,1,7
1643,2014,700000.0,141000,1,1,1,4
2400,2016,1516000.0,120000,1,1,0,3
218,2016,200000.0,35000,4,1,1,3
482,2015,450000.0,50000,4,1,1,3
2179,2018,850000.0,9500,1,1,1,3
1452,2019,359000.0,5500,4,1,1,3
1904,2017,320000.0,28000,4,1,1,3
2027,2009,110000.0,113000,4,1,1,3
1449,2011,209000.0,1,0,1,1,4
2124,2010,169000.0,100000,4,1,1,5
732,2014,400000.0,50074,1,1,1,3
967,2014,600000.0,100000,1,1,1,4
1452,2017,350000.0,35000,4,1,1,3
273,2018,990000.0,60000,1,1,1,3
1774,2011,1600000.0,70000,1,1,0,3
2020,2017,1400000.0,70000,1,1,1,3
1388,2017,745000.0,10000,4,1,0,3
1941,2018,2800000.0,40000,1,1,0,3
1633,2015,500000.0,35000,1,1,1,3
1719,2019,540000.0,5000,4,1,0,3
2391,2016,1850000.0,33000,1,1,1,3
2010,2017,600000.0,27000,1,1,1,3
408,2018,690000.0,25000,4,1,1,3
1643,2016,630000.0,30154,1,1,1,3
2498,2019,5500000.0,17000,1,1,0,3
315,2016,2100000.0,85000,1,1,0,5
1656,2016,500000.0,100000,4,1,1,3
1334,2017,310000.0,54000,4,1,1,3
1228,2015,600000.0,80000,1,1,1,3
1308,1999,40000.0,100000,4,1,1,7
882,2018,620000.0,70000,1,1,1,3
1387,2018,760000.0,50000,1,1,1,3
851,2018,1200000.0,40000,1,1,1,3
1387,2018,760000.0,50000,1,1,1,3
918,2012,300000.0,45000,4,1,1,3
2231,2019,500000.0,5000,4,1,1,3
109,2012,120000.0,70000,4,1,1,7
662,2017,350000.0,26263,4,1,1,3
1117,2016,350000.0,100000,4,1,1,5
2355,2012,730000.0,250000,1,1,1,3
1866,2018,1050000.0,18000,1,0,1,3
859,2013,550000.0,80000,1,0,1,3
1559,2016,675000.0,108000,1,0,1,3
2383,2015,1400000.0,170000,1,1,1,3
1650,2017,625000.0,25000,4,1,1,3
648,2018,1220000.0,11000,4,1,1,3
1553,2019,475000.0,5000,4,1,0,3
302,2014,550000.0,105000,1,0,1,3
1541,2012,320000.0,40000,4,1,1,3
1665,2014,530000.0,90000,1,1,1,3
1334,2018,300000.0,30000,4,1,1,3
572,2018,1180000.0,5500,4,1,1,3
1359,2000,45957.0,90000,4,1,1,5
674,2012,190000.0,65000,4,1,1,3
831,2014,730000.0,60000,1,1,1,3
1646,2015,530000.0,120000,1,1,1,3
363,2019,530000.0,9500,4,1,1,3
1861,2018,1265000.0,12000,1,1,1,3
1423,2019,1025000.0,32000,1,1,1,3
1362,2009,130000.0,60000,4,1,1,3
1229,2017,735000.0,70000,1,1,1,3
49,2011,1500000.0,84925,1,1,0,3
792,2007,120000.0,120000,4,1,1,5
2355,2012,730000.0,250000,1,1,1,3
1866,2018,1050000.0,18000,1,0,1,3
859,2013,550000.0,80000,1,0,1,3
2383,2015,1400000.0,170000,1,1,1,3
648,2018,1220000.0,11000,4,1,1,3
302,2014,550000.0,105000,1,0,1,3
1541,2012,320000.0,40000,4,1,1,3
1665,2014,530000.0,90000,1,1,1,3
1334,2018,300000.0,30000,4,1,1,3
572,2018,1180000.0,5500,4,1,1,3
1359,2000,45957.0,90000,4,1,1,5
674,2012,190000.0,65000,4,1,1,3
831,2014,730000.0,60000,1,1,1,3
1646,2015,530000.0,120000,1,1,1,3
1861,2018,1265000.0,12000,1,1,1,3
1423,2019,1025000.0,32000,1,1,1,3
735,2017,470000.0,50000,4,1,1,3
2097,2014,250000.0,50000,1,1,1,5
1467,2013,430000.0,90000,4,1,1,3
1473,2012,550000.0,93000,1,1,1,3
1613,2015,500000.0,117000,4,1,1,3
531,2008,240000.0,90000,4,1,1,5
1653,2008,170000.0,80000,4,1,1,7
764,2000,140000.0,50000,4,1,1,5
1334,2016,252000.0,30000,4,1,1,3
1334,2017,270000.0,35000,4,1,1,3
1359,2004,100000.0,40000,4,1,1,3
1721,2015,350000.0,46357,4,1,1,5
336,2011,240000.0,80000,4,1,1,5
1912,2016,620000.0,7000,1,0,1,3
388,2016,650000.0,85000,1,0,1,3
850,2018,950000.0,70000,1,1,1,3
1646,2017,660000.0,56000,1,1,1,3
985,2012,360000.0,90000,1,1,1,5
1357,2017,382000.0,40000,4,1,1,3
908,2011,270000.0,60000,4,1,1,5
948,2015,650000.0,70000,1,1,1,3
394,2011,200000.0,170000,1,1,1,5
1642,2012,416000.0,90000,1,1,1,5
1373,2018,750000.0,35000,1,1,1,3
2074,2013,190000.0,120000,1,1,1,5
2031,2008,60000.0,120000,1,1,1,4
2172,2006,300000.0,175000,1,1,1,5
2038,2007,65000.0,120000,1,1,1,7
350,2012,270000.0,108000,1,1,1,5
1042,2014,600000.0,70000,1,1,1,3
747,2011,1200000.0,62000,1,1,0,5
674,2012,195000.0,35000,4,1,1,5
1308,1998,35000.0,40000,4,1,1,5
2091,2008,100000.0,120000,1,1,1,3
905,2012,220000.0,67000,4,1,1,5
1342,2016,320000.0,46737,4,1,1,3
109,2014,240000.0,30000,4,1,1,3
2206,2014,275000.0,300000,1,1,1,3
128,2014,275000.0,195000,1,1,1,3
2063,2011,130000.0,70000,4,1,1,5
829,2012,450000.0,200000,1,1,1,5
1340,2018,310000.0,20000,4,1,1,3
1727,2018,432000.0,30000,4,1,1,3
2078,2012,175000.0,90000,1,1,1,7
1470,2016,770000.0,100000,1,1,1,5
1351,2011,135000.0,110048,4,1,1,7
1708,2007,90000.0,110000,4,1,1,4
1503,1997,300000.0,186388,4,1,1,5
101,2007,100000.0,60000,4,1,1,7
1364,2006,120000.0,70000,4,1,1,7
1885,2017,750000.0,20171,1,0,0,3
603,2017,525000.0,37151,1,0,1,3
560,2015,649000.0,39000,4,0,1,3
2474,2010,210000.0,44500,4,0,1,3
591,2016,526000.0,15000,4,0,1,3
306,2016,599000.0,39000,4,0,1,3
556,2015,500000.0,58161,4,0,1,3
510,2012,750000.0,50171,4,0,0,3
571,2011,325000.0,40000,4,0,1,3
557,2016,575000.0,55161,4,0,1,3
493,2012,245000.0,30000,4,0,1,3
558,2016,625000.0,55000,4,0,1,3
441,2013,580000.0,50000,4,0,0,3
10,2017,1689999.0,8000,4,0,0,3
652,2018,1175000.0,14000,4,0,1,3
557,2015,575000.0,9599,4,0,1,3
964,2017,600000.0,35000,4,0,1,3
649,2016,890000.0,40000,4,0,0,3
558,2015,600000.0,28161,4,0,1,3
158,2010,114999.0,60000,4,1,1,5
158,2010,140000.0,60000,4,1,1,5
1177,2011,360000.0,100000,1,1,1,4
387,2017,580000.0,165000,1,1,1,3
1609,2017,500000.0,130000,4,1,1,5
479,2015,409999.0,60000,1,1,1,3
2373,2010,425000.0,200000,1,1,1,5
1848,2014,450000.0,82000,1,1,1,5
735,2014,400000.0,20000,4,1,1,3
1570,2013,295000.0,60000,4,1,1,7
1437,2014,560000.0,90000,1,1,1,5
1702,2006,150000.0,50000,4,1,1,7
158,2011,114999.0,100000,4,1,1,5
2105,2007,90177.0,129000,1,1,1,7
2160,2010,300000.0,100000,1,1,1,3
542,2005,110000.0,100000,4,1,0,5
331,2007,125000.0,110000,1,1,1,7
116,2008,300000.0,100000,1,1,1,5
720,2017,450000.0,20000,4,1,1,3
117,2011,300000.0,40000,1,1,1,3
1407,2018,470000.0,30000,4,1,0,3
2013,2015,330000.0,25000,4,1,1,3
1728,2018,390000.0,25000,4,1,1,5
2140,2011,46000.0,25000,4,1,1,5
1851,2013,509999.0,170000,1,1,1,3
244,2010,125000.0,40000,4,1,1,5
942,2017,780000.0,28000,1,1,1,3
820,2011,450000.0,100000,1,1,1,3
2125,2012,200000.0,80868,4,1,1,7
394,2012,260000.0,194000,1,1,1,3
273,2018,880000.0,65000,1,1,1,3
1661,2009,307000.0,100000,1,1,1,5
1281,2013,750000.0,120000,1,1,1,3
2180,2018,800000.0,85000,1,1,1,5
831,2011,450000.0,128000,1,1,1,5
1579,2006,130000.0,100000,4,1,1,5
532,2006,160000.0,70000,4,1,1,5
515,2004,135000.0,120000,4,1,1,5
1877,2013,325000.0,100000,1,1,1,7
1019,2019,1575000.0,20000,1,1,0,3
411,2018,750000.0,24000,1,1,1,3
1395,2017,425000.0,12000,4,1,1,3
2304,2014,425000.0,50000,1,1,1,3
411,2018,746000.0,24000,1,1,1,3
2368,2010,425000.0,129000,1,1,1,3
1362,2011,200000.0,73000,4,1,1,3
1308,1997,40000.0,120000,4,1,1,3
